gene_id	ref_id
MSTRG.25161	Solyc11g073190.2
MSTRG.25162	Solyc11g073200.2
MSTRG.25163	Solyc11g073210.2
MSTRG.25164	Solyc11g073220.3
MSTRG.25166	Solyc11g073232.1
MSTRG.25167	Solyc11g073234.1
MSTRG.25169	lnc_RNA:Solyc11r054480.1
MSTRG.25170	Solyc11g073250.2
MSTRG.25171	Solyc11g073260.2
MSTRG.25173	Solyc11g073280.2
MSTRG.25174	Solyc11g073290.1
MSTRG.25175	Solyc11g073300.2
MSTRG.25176	Solyc12g005000.1
MSTRG.25177	Solyc12g005010.2
MSTRG.25178	Solyc12g005020.2
MSTRG.25181	Solyc12g005060.1
MSTRG.25182	lnc_RNA:Solyc12r054560.1
MSTRG.25183	Solyc12g005080.2
MSTRG.25184	Solyc12g005090.3
MSTRG.25185	Solyc12g005110.2
MSTRG.25187	Solyc12g005150.2
MSTRG.25188	Solyc12g005180.2
MSTRG.25189	Solyc12g005190.3
MSTRG.25190	Solyc12g005200.3
MSTRG.25192	Solyc12g005240.1
MSTRG.25194	Solyc12g005270.2
MSTRG.25195	Solyc12g005280.3
MSTRG.25196	Solyc12g005290.2
MSTRG.25197	Solyc12g005300.2
MSTRG.25198	Solyc12g005310.2
MSTRG.25199	lnc_RNA:Solyc12r054580.1
MSTRG.25200	Solyc12g005330.2
MSTRG.25201	Solyc12g005340.3
MSTRG.25202	Solyc12g005350.2
MSTRG.25203	Solyc12g005370.2
MSTRG.25204	Solyc12g005380.3
MSTRG.25206	Solyc12g005390.2
MSTRG.25207	Solyc12g005400.3
MSTRG.25208	Solyc12g005410.2
MSTRG.25209	Solyc12g005430.1
MSTRG.25210	Solyc12g005440.1
MSTRG.25211	Solyc12g005450.1
MSTRG.25212	Solyc12g005470.2
MSTRG.25213	Solyc12g005480.2
MSTRG.25214	Solyc12g005500.3
MSTRG.25215	Solyc12g005510.3
MSTRG.25216	lnc_RNA:Solyc12r054590.1
MSTRG.25217	Solyc12g005520.1
MSTRG.25218	Solyc12g005530.1
MSTRG.25219	Solyc12g005540.1
MSTRG.25220	Solyc12g005550.3
MSTRG.25221	Solyc12g005560.1
MSTRG.25222	Solyc12g005570.2
MSTRG.25223	Solyc12g005590.2
MSTRG.25224	Solyc12g005630.2
MSTRG.25225	lnc_RNA:Solyc12r054600.1
MSTRG.25226	Solyc12g005645.1
MSTRG.25227	Solyc12g005650.2
MSTRG.25228	Solyc12g005660.2
MSTRG.25229	Solyc12g005670.2
MSTRG.25230	Solyc12g005680.3
MSTRG.25231	Solyc12g005690.1
MSTRG.25232	Solyc12g005700.2
MSTRG.25233	Solyc12g005710.3
MSTRG.25234	Solyc12g005720.1
MSTRG.25235	Solyc12g005730.2
MSTRG.25237	lnc_RNA:Solyc12r054620.1
MSTRG.25238	Solyc12g005770.3
MSTRG.25239	Solyc12g005780.3
MSTRG.25240	Solyc12g005783.1
MSTRG.25241	Solyc12g005787.1
MSTRG.25242	Solyc12g005790.2
MSTRG.25243	Solyc12g005795.1
MSTRG.25244	Solyc12g005810.1
MSTRG.25245	Solyc12g005820.3
MSTRG.25246	Solyc12g005830.3
MSTRG.25247	Solyc12g005840.2
MSTRG.25248	Solyc12g005850.2
MSTRG.25250	Solyc12g005860.2
MSTRG.25251	Solyc12g005870.3
MSTRG.25253	Solyc12g005880.2
MSTRG.25254	Solyc12g005890.3
MSTRG.25255	Solyc12g005900.3
MSTRG.25256	lnc_RNA:Solyc12r054630.1
MSTRG.25258	Solyc12g005930.2
MSTRG.25259	Solyc12g005940.2
MSTRG.25260	Solyc12g005950.2
MSTRG.25261	lnc_RNA:Solyc12r054640.1
MSTRG.25263	Solyc12g005970.1
MSTRG.25264	Solyc12g005980.2
MSTRG.25265	lnc_RNA:Solyc12r054650.1
MSTRG.25266	Solyc12g005990.2
MSTRG.25267	Solyc12g006000.1
MSTRG.25269	Solyc12g006030.2
MSTRG.25272	Solyc12g006080.2
MSTRG.25273	Solyc12g006110.3
MSTRG.25274	Solyc12g006120.3
MSTRG.25275	Solyc12g006140.2
MSTRG.25276	lnc_RNA:Solyc12r054670.1
MSTRG.25277	lnc_RNA:Solyc12r054680.1
MSTRG.25278	Solyc12g006160.2
MSTRG.25279	Solyc12g006170.2
MSTRG.25280	Solyc12g006180.2
MSTRG.25281	Solyc12g006190.1
MSTRG.25282	Solyc12g006230.3
MSTRG.25283	Solyc12g006200.1
MSTRG.25284	Solyc12g006210.1
MSTRG.25285	Solyc12g006220.3
MSTRG.25286	lnc_RNA:Solyc12r054690.1
MSTRG.25287	Solyc12g006240.2
MSTRG.25288	Solyc12g006250.3
MSTRG.25289	Solyc12g006260.1
MSTRG.25291	Solyc12g006270.2
MSTRG.25292	Solyc12g006280.3
MSTRG.25293	Solyc12g006290.2
MSTRG.25294	Solyc12g006297.1
MSTRG.25295	Solyc12g006300.2
MSTRG.25296	Solyc12g006310.2
MSTRG.25297	Solyc12g006317.1
MSTRG.25298	lnc_RNA:Solyc12r054700.1
MSTRG.25299	Solyc12g006320.3
MSTRG.25300	Solyc12g006340.3
MSTRG.25301	Solyc12g006350.3
MSTRG.25302	Solyc12g006360.3
MSTRG.25303	Solyc12g006370.3
MSTRG.25304	Solyc12g006380.2
MSTRG.25305	lnc_RNA:Solyc12r054710.1
MSTRG.25307	lnc_RNA:Solyc12r054720.1
MSTRG.25308	Solyc12g006430.3
MSTRG.25309	Solyc12g006440.2
MSTRG.25310	Solyc12g006450.2
MSTRG.25311	Solyc12g006460.2
MSTRG.25312	Solyc12g006470.2
MSTRG.25313	Solyc12g006480.2
MSTRG.25314	Solyc12g006490.2
MSTRG.25315	Solyc12g006500.1
MSTRG.25317	Solyc12g006530.2
MSTRG.25318	Solyc12g006540.2
MSTRG.25319	Solyc12g006550.2
MSTRG.25320	Solyc12g006560.3
MSTRG.25321	Solyc12g006570.2
MSTRG.25322	Solyc12g006575.1
MSTRG.25323	lnc_RNA:Solyc12r054730.1
MSTRG.25324	Solyc12g006590.3
MSTRG.25325	Solyc12g006600.3
MSTRG.25326	Solyc12g006620.2
MSTRG.25328	Solyc12g006630.2
MSTRG.25329	Solyc12g006640.2
MSTRG.25330	Solyc12g006650.2
MSTRG.25331	Solyc12g006660.2
MSTRG.25332	Solyc12g006670.3
MSTRG.25333	Solyc12g006680.2
MSTRG.25334	Solyc12g006690.2
MSTRG.25336	Solyc12g006710.3
MSTRG.25337	lnc_RNA:Solyc12r054740.1
MSTRG.25338	Solyc12g006750.1
MSTRG.25339	Solyc12g006760.1
MSTRG.25340	Solyc12g006770.1
MSTRG.25341	Solyc12g006780.2
MSTRG.25342	Solyc12g006790.3
MSTRG.25343	Solyc12g006800.2
MSTRG.25344	Solyc12g006805.1
MSTRG.25345	Solyc12g006830.2
MSTRG.25346	Solyc12g006840.2
MSTRG.25347	Solyc12g006850.2
MSTRG.25348	Solyc12g006860.2
MSTRG.25349	Solyc12g006870.2
MSTRG.25350	Solyc12g006880.2
MSTRG.25352	lnc_RNA:Solyc12r054750.1
MSTRG.25353	Solyc12g006920.2
MSTRG.25354	Solyc12g006930.2
MSTRG.25355	Solyc12g006940.2
MSTRG.25357	Solyc12g006973.1
MSTRG.25358	lnc_RNA:Solyc12r054760.1
MSTRG.25359	Solyc12g006980.2
MSTRG.25360	Solyc12g006990.2
MSTRG.25361	Solyc12g006997.1
MSTRG.25364	Solyc12g007020.2
MSTRG.25365	Solyc12g007030.3
MSTRG.25366	Solyc12g007040.3
MSTRG.25367	Solyc12g007045.1
MSTRG.25368	Solyc12g007060.1
MSTRG.25370	Solyc12g007070.2
MSTRG.25372	Solyc12g007080.2
MSTRG.25373	Solyc12g007090.2
MSTRG.25374	Solyc12g007100.2
MSTRG.25375	Solyc12g007110.2
MSTRG.25376	Solyc12g007120.2
MSTRG.25378	lnc_RNA:Solyc12r054780.1
MSTRG.25379	Solyc12g007130.2
MSTRG.25380	Solyc12g007140.3
MSTRG.25381	Solyc12g007150.3
MSTRG.25382	Solyc12g007160.2
MSTRG.25383	Solyc12g007170.3
MSTRG.25386	Solyc12g007230.2
MSTRG.25387	Solyc12g007240.3
MSTRG.25388	Solyc12g007250.1
MSTRG.25389	lnc_RNA:Solyc12r054790.1
MSTRG.25390	Solyc12g007260.2
MSTRG.25391	Solyc12g007270.3
MSTRG.25393	Solyc12g007300.1
MSTRG.25394	Solyc12g007310.3
MSTRG.25395	Solyc12g007320.1
MSTRG.25396	Solyc12g008320.2
MSTRG.25397	Solyc12g008330.3
MSTRG.25398	Solyc12g008335.1
MSTRG.25399	Solyc12g008340.2
MSTRG.25400	Solyc12g008350.3
MSTRG.25401	Solyc12g008360.2
MSTRG.25402	Solyc12g008370.3
MSTRG.25403	Solyc12g008380.1
MSTRG.25404	Solyc12g008390.3
MSTRG.25405	Solyc12g008400.2
MSTRG.25406	Solyc12g008420.3
MSTRG.25407	Solyc12g008430.3
MSTRG.25408	Solyc12g008440.1
MSTRG.25409	Solyc12g008450.2
MSTRG.25410	Solyc12g008460.2
MSTRG.25411	lnc_RNA:Solyc12r054800.1
MSTRG.25412	Solyc12g008470.2
MSTRG.25414	Solyc12g008480.3
MSTRG.25415	Solyc12g008490.2
MSTRG.25416	Solyc12g008500.2
MSTRG.25417	Solyc12g008510.2
MSTRG.25418	Solyc12g008520.2
MSTRG.25419	Solyc12g008530.2
MSTRG.25421	Solyc12g008560.1
MSTRG.25422	Solyc12g008570.3
MSTRG.25423	Solyc12g008580.2
MSTRG.25424	Solyc12g008590.3
MSTRG.25426	lnc_RNA:Solyc12r054810.1
MSTRG.25427	Solyc12g008600.2
MSTRG.25428	Solyc12g008610.3
MSTRG.25429	Solyc12g008620.2
MSTRG.25430	Solyc12g008630.2
MSTRG.25431	Solyc12g008640.3
MSTRG.25432	Solyc12g008650.2
MSTRG.25433	Solyc12g008660.1
MSTRG.25434	Solyc12g008670.2
MSTRG.25436	Solyc12g008700.3
MSTRG.25437	Solyc12g008710.2
MSTRG.25438	Solyc12g008720.2
MSTRG.25439	Solyc12g008730.3
MSTRG.25440	Solyc12g008740.1
MSTRG.25441	Solyc12g008750.3
MSTRG.25442	Solyc12g008760.3
MSTRG.25443	Solyc12g008770.2
MSTRG.25444	Solyc12g008780.2
MSTRG.25445	lnc_RNA:Solyc12r054820.1
MSTRG.25446	Solyc12g008790.3
MSTRG.25447	Solyc12g008800.3
MSTRG.25448	Solyc12g008810.2
MSTRG.25449	Solyc12g008830.3
MSTRG.25450	Solyc12g008840.2
MSTRG.25451	Solyc12g008850.3
MSTRG.25452	Solyc12g008860.3
MSTRG.25454	lnc_RNA:Solyc12r054830.1
MSTRG.25455	Solyc12g008900.2
MSTRG.25456	Solyc12g008910.2
MSTRG.25457	Solyc12g008930.3
MSTRG.25458	Solyc12g008940.2
MSTRG.25459	Solyc12g008950.2
MSTRG.25460	Solyc12g008960.2
MSTRG.25461	Solyc12g008970.3
MSTRG.25462	Solyc12g008980.3
MSTRG.25463	Solyc12g008990.2
MSTRG.25464	Solyc12g009000.1
MSTRG.25465	Solyc12g009010.2
MSTRG.25466	Solyc12g009020.2
MSTRG.25467	lnc_RNA:Solyc12r054840.1
MSTRG.25468	Solyc12g009030.2
MSTRG.25469	lnc_RNA:Solyc12r054850.1
MSTRG.25470	Solyc12g009040.3
MSTRG.25471	Solyc12g009050.3
MSTRG.25472	Solyc12g009060.2
MSTRG.25473	Solyc12g150101.1
MSTRG.25477	Solyc12g009120.2
MSTRG.25478	Solyc12g009140.3
MSTRG.25479	Solyc12g009150.2
MSTRG.25480	Solyc12g009160.2
MSTRG.25481	Solyc12g009170.2
MSTRG.25482	Solyc12g009180.2
MSTRG.25483	Solyc12g009190.2
MSTRG.25484	Solyc12g009200.2
MSTRG.25485	Solyc12g009210.2
MSTRG.25486	Solyc12g009220.2
MSTRG.25487	Solyc12g009230.3
MSTRG.25488	Solyc12g009240.1
MSTRG.25489	Solyc12g009250.3
MSTRG.25490	lnc_RNA:Solyc12r054880.1
MSTRG.25491	Solyc12g009260.3
MSTRG.25492	Solyc12g009270.1
MSTRG.25493	Solyc12g009290.1
MSTRG.25494	Solyc12g009300.3
MSTRG.25495	Solyc12g009310.2
MSTRG.25496	lnc_RNA:Solyc12r054890.1
MSTRG.25497	Solyc12g009320.1
MSTRG.25498	Solyc12g009340.2
MSTRG.25499	lnc_RNA:Solyc12r054910.1
MSTRG.25500	Solyc12g009345.1
MSTRG.25501	Solyc12g009350.1
MSTRG.25502	Solyc12g009360.1
MSTRG.25503	Solyc12g009380.2
MSTRG.25504	Solyc12g009390.2
MSTRG.25506	lnc_RNA:Solyc12r054930.1
MSTRG.25507	lnc_RNA:Solyc12r054940.1
MSTRG.25508	Solyc12g009420.3
MSTRG.25509	Solyc12g009430.2
MSTRG.25510	lnc_RNA:Solyc12r054950.1
MSTRG.25511	Solyc12g009440.2
MSTRG.25512	Solyc12g009450.3
MSTRG.25513	Solyc12g009460.1
MSTRG.25514	Solyc12g009470.2
MSTRG.25515	Solyc12g009480.2
MSTRG.25516	lnc_RNA:Solyc12r054960.1
MSTRG.25517	Solyc12g009490.3
MSTRG.25518	Solyc12g009500.2
MSTRG.25519	lnc_RNA:Solyc12r054970.1
MSTRG.25520	Solyc12g009510.1
MSTRG.25521	Solyc12g009520.2
MSTRG.25522	Solyc12g009535.1
MSTRG.25523	Solyc12g009550.2
MSTRG.25524	Solyc12g009560.2
MSTRG.25525	Solyc12g009565.1
MSTRG.25526	Solyc12g009570.3
MSTRG.25527	Solyc12g009580.2
MSTRG.25528	Solyc12g009590.2
MSTRG.25529	Solyc12g009600.2
MSTRG.25530	Solyc12g009610.2
MSTRG.25531	lnc_RNA:Solyc12r054980.1
MSTRG.25532	Solyc12g009620.2
MSTRG.25533	Solyc12g009630.3
MSTRG.25536	Solyc12g009640.1
MSTRG.25539	Solyc12g009650.2
MSTRG.25540	Solyc12g009680.2
MSTRG.25541	Solyc12g009790.2
MSTRG.25542	Solyc12g009800.3
MSTRG.25543	Solyc12g009810.3
MSTRG.25544	Solyc12g009820.2
MSTRG.25545	Solyc12g009830.2
MSTRG.25546	Solyc12g009840.2
MSTRG.25547	Solyc12g009860.3
MSTRG.25548	Solyc12g009875.1
MSTRG.25549	Solyc12g009880.1
MSTRG.25550	Solyc12g009890.3
MSTRG.25551	lnc_RNA:Solyc12r055020.1
MSTRG.25552	Solyc12g009920.1
MSTRG.25553	Solyc12g009930.3
MSTRG.25554	lnc_RNA:Solyc12r055030.1
MSTRG.25555	Solyc12g009940.2
MSTRG.25556	Solyc12g009960.2
MSTRG.25557	Solyc12g009970.2
MSTRG.25558	Solyc12g009980.2
MSTRG.25559	Solyc12g009990.2
MSTRG.25560	Solyc12g010010.2
MSTRG.25561	lnc_RNA:Solyc12r055040.1
MSTRG.25562	Solyc12g010020.3
MSTRG.25563	lnc_RNA:Solyc12r055050.1
MSTRG.25564	lnc_RNA:Solyc12r055060.1
MSTRG.25565	Solyc12g010030.3
MSTRG.25566	Solyc12g010040.2
MSTRG.25567	Solyc12g010050.2
MSTRG.25568	Solyc12g010060.2
MSTRG.25569	lnc_RNA:Solyc12r055070.1
MSTRG.25570	Solyc12g010070.1
MSTRG.25572	Solyc12g010130.1
MSTRG.25573	Solyc12g010150.3
MSTRG.25574	Solyc12g010160.1
MSTRG.25575	Solyc12g010170.2
MSTRG.25576	Solyc12g010180.2
MSTRG.25577	Solyc12g010190.1
MSTRG.25578	Solyc12g010200.2
MSTRG.25579	Solyc12g010220.3
MSTRG.25580	Solyc12g010230.2
MSTRG.25583	Solyc12g010300.1
MSTRG.25584	lnc_RNA:Solyc12r055130.1
MSTRG.25585	Solyc12g010320.2
MSTRG.25586	Solyc12g010330.2
MSTRG.25589	Solyc12g010400.2
MSTRG.25590	Solyc12g010410.3
MSTRG.25591	Solyc12g010420.1
MSTRG.25592	Solyc12g010430.1
MSTRG.25593	Solyc12g010440.3
MSTRG.25594	Solyc12g010450.3
MSTRG.25595	Solyc12g010460.2
MSTRG.25596	Solyc12g010470.3
MSTRG.25597	Solyc12g010480.2
MSTRG.25598	Solyc12g010500.3
MSTRG.25599	Solyc12g010520.3
MSTRG.25600	lnc_RNA:Solyc12r055140.1
MSTRG.25601	Solyc12g010540.1
MSTRG.25602	Solyc12g010550.1
MSTRG.25603	Solyc12g010570.1
MSTRG.25604	Solyc12g010590.3
MSTRG.25605	Solyc12g010600.3
MSTRG.25606	Solyc12g010610.3
MSTRG.25607	Solyc12g010620.1
MSTRG.25608	Solyc12g010630.1
MSTRG.25609	Solyc12g010640.3
MSTRG.25610	Solyc12g010650.1
MSTRG.25611	Solyc12g010655.1
MSTRG.25612	Solyc12g010660.1
MSTRG.25613	Solyc12g010670.1
MSTRG.25614	Solyc12g010680.3
MSTRG.25615	Solyc12g010690.2
MSTRG.25616	Solyc12g010700.2
MSTRG.25617	Solyc12g010710.1
MSTRG.25618	Solyc12g010720.1
MSTRG.25619	Solyc12g010730.2
MSTRG.25622	Solyc12g010790.2
MSTRG.25623	Solyc12g010800.2
MSTRG.25629	Solyc12g010860.2
MSTRG.25630	Solyc12g010890.2
MSTRG.25631	Solyc12g010900.1
MSTRG.25632	Solyc12g010910.2
MSTRG.25633	lnc_RNA:Solyc12r055150.1
MSTRG.25634	Solyc12g010920.2
MSTRG.25635	Solyc12g010930.2
MSTRG.25636	Solyc12g010940.1
MSTRG.25637	lnc_RNA:Solyc12r055160.1
MSTRG.25638	Solyc12g010950.2
MSTRG.25639	Solyc12g010960.2
MSTRG.25640	Solyc12g010980.3
MSTRG.25641	Solyc12g011000.2
MSTRG.25642	Solyc12g011010.2
MSTRG.25643	Solyc12g011020.2
MSTRG.25644	Solyc12g011023.1
MSTRG.25645	Solyc12g011030.3
MSTRG.25646	Solyc12g011033.1
MSTRG.25647	Solyc12g011037.1
MSTRG.25648	Solyc12g011050.2
MSTRG.25650	Solyc12g011060.3
MSTRG.25651	Solyc12g011090.3
MSTRG.25653	Solyc12g011100.2
MSTRG.25654	Solyc12g011130.2
MSTRG.25655	Solyc12g011140.3
MSTRG.25656	Solyc12g011160.2
MSTRG.25657	Solyc12g011170.3
MSTRG.25658	Solyc12g011180.3
MSTRG.25659	Solyc12g011190.2
MSTRG.25660	Solyc12g011200.3
MSTRG.25661	Solyc12g011230.1
MSTRG.25662	Solyc12g011270.2
MSTRG.25663	Solyc12g011280.2
MSTRG.25664	Solyc12g011290.2
MSTRG.25665	Solyc12g011300.2
MSTRG.25666	Solyc12g011310.2
MSTRG.25667	Solyc12g011320.2
MSTRG.25668	Solyc12g011330.4
MSTRG.25669	Solyc12g011340.2
MSTRG.25670	Solyc12g011350.3
MSTRG.25671	Solyc12g011360.2
MSTRG.25672	Solyc12g011370.3
MSTRG.25674	Solyc12g011390.1
MSTRG.25675	Solyc12g011400.3
MSTRG.25676	Solyc12g011410.1
MSTRG.25677	Solyc12g011420.2
MSTRG.25678	Solyc12g011430.3
MSTRG.25679	Solyc12g011440.2
MSTRG.25680	Solyc12g011450.2
MSTRG.25681	Solyc12g011455.1
MSTRG.25682	Solyc12g013500.2
MSTRG.25683	Solyc12g013510.1
MSTRG.25684	Solyc12g013520.3
MSTRG.25685	Solyc12g013530.2
MSTRG.25686	Solyc12g013535.1
MSTRG.25687	Solyc12g013540.2
MSTRG.25688	Solyc12g013550.2
MSTRG.25690	Solyc12g013580.3
MSTRG.25691	Solyc12g013610.2
MSTRG.25692	Solyc12g013620.2
MSTRG.25693	Solyc12g013650.2
MSTRG.25694	Solyc12g013660.3
MSTRG.25695	Solyc12g013690.2
MSTRG.25696	lnc_RNA:Solyc12r055230.1
MSTRG.25697	Solyc12g013700.2
MSTRG.25698	Solyc12g013710.2
MSTRG.25700	lnc_RNA:Solyc12r055240.1
MSTRG.25701	Solyc12g013750.2
MSTRG.25702	Solyc12g013790.3
MSTRG.25703	Solyc12g013800.3
MSTRG.25704	Solyc12g013810.2
MSTRG.25705	Solyc12g013820.3
MSTRG.25706	Solyc12g013830.2
MSTRG.25707	Solyc12g013840.3
MSTRG.25708	Solyc12g013850.2
MSTRG.25709	Solyc12g013870.3
MSTRG.25710	Solyc12g013880.2
MSTRG.25711	lnc_RNA:Solyc12r055250.1
MSTRG.25712	Solyc12g013890.2
MSTRG.25713	lnc_RNA:Solyc12r055270.1
MSTRG.25714	Solyc12g013900.3
MSTRG.25720	Solyc12g013910.2
MSTRG.25721	Solyc12g013920.2
MSTRG.25722	Solyc12g013950.2
MSTRG.25723	Solyc12g013960.3
MSTRG.25724	lnc_RNA:Solyc12r055280.1
MSTRG.25725	Solyc12g013970.3
MSTRG.25726	Solyc12g013990.3
MSTRG.25727	Solyc12g014000.3
MSTRG.25728	Solyc12g014020.2
MSTRG.25729	Solyc12g014010.2
MSTRG.25730	Solyc12g014040.1
MSTRG.25731	Solyc12g014050.2
MSTRG.25732	Solyc12g014060.2
MSTRG.25733	Solyc12g014070.2
MSTRG.25734	Solyc12g014080.2
MSTRG.25735	Solyc12g014090.2
MSTRG.25736	Solyc12g014100.2
MSTRG.25737	lnc_RNA:Solyc12r055290.1
MSTRG.25738	Solyc12g014110.2
MSTRG.25739	Solyc12g014120.3
MSTRG.25740	Solyc12g014130.2
MSTRG.25741	Solyc12g014140.3
MSTRG.25744	Solyc12g014170.2
MSTRG.25745	Solyc12g014180.2
MSTRG.25746	Solyc12g014190.2
MSTRG.25747	Solyc12g014200.3
MSTRG.25748	Solyc12g014210.3
MSTRG.25750	Solyc12g014230.2
MSTRG.25751	Solyc12g014250.2
MSTRG.25752	Solyc12g014260.1
MSTRG.25753	Solyc12g014270.3
MSTRG.25754	Solyc12g014280.2
MSTRG.25755	Solyc12g014290.2
MSTRG.25757	Solyc12g014330.1
MSTRG.25759	Solyc12g014350.3
MSTRG.25760	Solyc12g014360.2
MSTRG.25761	Solyc12g014380.3
MSTRG.25762	Solyc12g014390.3
MSTRG.25763	Solyc12g014400.3
MSTRG.25764	Solyc12g014410.2
MSTRG.25765	Solyc12g014420.2
MSTRG.25766	Solyc12g014430.2
MSTRG.25767	Solyc12g014440.2
MSTRG.25768	Solyc12g014450.2
MSTRG.25769	Solyc12g014460.2
MSTRG.25770	Solyc12g014470.2
MSTRG.25771	Solyc12g014480.2
MSTRG.25772	Solyc12g014490.3
MSTRG.25773	Solyc12g014500.3
MSTRG.25774	Solyc12g014530.3
MSTRG.25775	Solyc12g014540.2
MSTRG.25776	Solyc12g014560.3
MSTRG.25777	Solyc12g014570.2
MSTRG.25778	Solyc12g014580.2
MSTRG.25779	Solyc12g014590.3
MSTRG.25780	Solyc12g014600.2
MSTRG.25781	Solyc12g014610.2
MSTRG.25782	Solyc12g014615.1
MSTRG.25783	lnc_RNA:Solyc12r055340.1
MSTRG.25784	Solyc12g015630.2
MSTRG.25785	Solyc12g015640.2
MSTRG.25786	Solyc12g015650.3
MSTRG.25787	lnc_RNA:Solyc12r055350.1
MSTRG.25788	Solyc12g015660.2
MSTRG.25789	Solyc12g015680.1
MSTRG.25790	Solyc12g015690.3
MSTRG.25792	Solyc12g015730.3
MSTRG.25793	Solyc12g015740.2
MSTRG.25794	Solyc12g015770.3
MSTRG.25795	Solyc12g015780.2
MSTRG.25796	Solyc12g015800.2
MSTRG.25797	lnc_RNA:Solyc12r055360.1
MSTRG.25799	Solyc12g015850.1
MSTRG.25800	Solyc12g015860.2
MSTRG.25801	Solyc12g015870.2
MSTRG.25802	Solyc12g015880.2
MSTRG.25803	lnc_RNA:Solyc12r055370.1
MSTRG.25804	Solyc12g015910.1
MSTRG.25805	Solyc12g015920.2
MSTRG.25806	Solyc12g015970.3
MSTRG.25809	lnc_RNA:Solyc12r055440.1
MSTRG.25810	Solyc12g016200.1
MSTRG.25811	Solyc12g016210.2
MSTRG.25814	Solyc12g016220.3
MSTRG.25815	lnc_RNA:Solyc12r055450.1
MSTRG.25816	Solyc12g017230.2
MSTRG.25817	Solyc12g017240.2
MSTRG.25818	Solyc12g017260.2
MSTRG.25820	Solyc12g017280.2
MSTRG.25822	Solyc12g017360.3
MSTRG.25823	lnc_RNA:Solyc12r055470.1
MSTRG.25824	Solyc12g017370.3
MSTRG.25825	Solyc12g017380.3
MSTRG.25826	Solyc12g017400.3
MSTRG.25827	Solyc12g017410.2
MSTRG.25828	Solyc12g017420.2
MSTRG.25829	Solyc12g017430.3
MSTRG.25830	Solyc12g017440.1
MSTRG.25831	Solyc12g017450.2
MSTRG.25832	Solyc12g017460.1
MSTRG.25834	Solyc12g017480.3
MSTRG.25836	Solyc12g017530.1
MSTRG.25837	Solyc12g017540.2
MSTRG.25838	Solyc12g017570.2
MSTRG.25839	Solyc12g017575.1
MSTRG.25840	Solyc12g017610.1
MSTRG.25842	Solyc12g017630.2
MSTRG.25843	lnc_RNA:Solyc12r055500.1
MSTRG.25844	Solyc12g017690.3
MSTRG.25845	Solyc12g017675.2
MSTRG.25846	Solyc12g017700.2
MSTRG.25847	lnc_RNA:Solyc12r055510.1
MSTRG.25848	Solyc12g017800.3
MSTRG.25849	Solyc12g017830.3
MSTRG.25850	Solyc12g017850.2
MSTRG.25851	Solyc12g017860.3
MSTRG.25852	Solyc12g017870.2
MSTRG.25853	Solyc12g017880.3
MSTRG.25854	Solyc12g017910.2
MSTRG.25855	lnc_RNA:Solyc12r055520.1
MSTRG.25856	Solyc12g017920.3
MSTRG.25857	Solyc12g017960.1
MSTRG.25858	Solyc12g017970.1
MSTRG.25859	Solyc12g018990.2
MSTRG.25860	Solyc12g019000.2
MSTRG.25861	Solyc12g019010.2
MSTRG.25862	Solyc12g019055.1
MSTRG.25863	lnc_RNA:Solyc12r055530.1
MSTRG.25864	Solyc12g019060.2
MSTRG.25865	Solyc12g019070.1
MSTRG.25866	Solyc12g019080.3
MSTRG.25868	Solyc12g019120.2
MSTRG.25869	Solyc12g019130.3
MSTRG.25870	Solyc12g019140.3
MSTRG.25871	Solyc12g019150.1
MSTRG.25872	Solyc12g019220.1
MSTRG.25873	Solyc12g019230.2
MSTRG.25875	Solyc12g019290.1
MSTRG.25876	Solyc12g019300.2
MSTRG.25877	Solyc12g019320.2
MSTRG.25878	Solyc12g019410.3
MSTRG.25879	Solyc12g019440.3
MSTRG.25880	Solyc12g019460.2
MSTRG.25881	Solyc12g019470.2
MSTRG.25882	lnc_RNA:Solyc12r055620.1
MSTRG.25883	Solyc12g019480.3
MSTRG.25884	Solyc12g019490.2
MSTRG.25885	Solyc12g019540.2
MSTRG.25886	Solyc12g019550.2
MSTRG.25888	lnc_RNA:Solyc12r055630.1
MSTRG.25890	Solyc12g019690.2
MSTRG.25891	lnc_RNA:Solyc12r055670.1
MSTRG.25892	Solyc12g019700.1
MSTRG.25893	Solyc12g019710.1
MSTRG.25894	Solyc12g019740.2
MSTRG.25895	Solyc12g019750.3
MSTRG.25896	Solyc12g019860.2
MSTRG.25897	Solyc12g019890.2
MSTRG.25898	Solyc12g019945.1
MSTRG.25899	lnc_RNA:Solyc12r055720.1
MSTRG.25900	Solyc12g019960.2
MSTRG.25901	Solyc12g019970.1
MSTRG.25903	Solyc12g020000.3
MSTRG.25904	Solyc12g020050.2
MSTRG.25905	Solyc12g020110.2
MSTRG.25906	Solyc12g020120.2
MSTRG.25908	Solyc12g021130.2
MSTRG.25909	Solyc12g021160.1
MSTRG.25910	Solyc12g021170.2
MSTRG.25912	Solyc12g021230.2
MSTRG.25913	Solyc12g021280.2
MSTRG.25914	Solyc12g021310.3
MSTRG.25915	lnc_RNA:Solyc12r055800.1
MSTRG.25918	Solyc12g021360.3
MSTRG.25921	lnc_RNA:Solyc12r055890.1
MSTRG.25923	Solyc12g077590.2
MSTRG.25925	Solyc12g077540.3
MSTRG.25926	Solyc12g077520.1
MSTRG.25927	Solyc12g077460.2
